id,name,gene_name,description,go_classification,general_function,specific_function,pathway,reaction,cellular_location,signals,transmembrane_regions,molecular_weight,theoretical_pi,locus,chromosome,uniprot_name,uniprot_id,pdb_id,genbank_protein_id,genbank_gene_id,genecard_id,genatlas_id,hgnc_id,hprd_id,organism,general_citations,comments,creator_id,updater_id,created_at,updated_at
1056,"ATP synthase subunit O, mitochondrial",ATP5O,,,,,,,,,,,,,,,P48047,,,,,,,,,,,,,2015-02-24 00:43:48 UTC,2015-02-24 00:43:48 UTC
1057,"ATP synthase-coupling factor 6, mitochondrial",ATP5J,,,,,,,,,,,,,,,P18859,,,,,,,,,,,,,2015-02-24 00:43:48 UTC,2015-02-24 00:43:48 UTC
1058,ATP synthase protein 8,MT-ATP8,,,,,,,,,,,,,,,P03928,,,,,,,,,,,,,2015-02-24 00:43:48 UTC,2015-02-24 00:43:48 UTC
1059,"ATP synthase subunit e, mitochondrial",ATP5I,,,,,,,,,,,,,,,P56385,,,,,,,,,,,,,2015-02-24 00:43:48 UTC,2015-02-24 00:43:48 UTC
1060,"ATP synthase subunit gamma, mitochondrial",ATP5C1,,,,,,,,,,,,,,,P36542,,,,,,,,,,,,,2015-02-24 00:43:48 UTC,2015-02-24 00:43:48 UTC
1061,V-type proton ATPase subunit d 1,ATP6V0D1,,,,,,,,,,,,,,,P61421,,,,,,,,,,,,,2015-02-24 00:43:48 UTC,2015-02-24 00:43:48 UTC
1062,"V-type proton ATPase subunit B, brain isoform",ATP6V1B2,,,,,,,,,,,,,,,P21281,,,,,,,,,,,,,2015-02-24 00:43:48 UTC,2015-02-24 00:43:48 UTC
1063,"ATP synthase subunit b, mitochondrial",ATP5F1,,,,,,,,,,,,,,,P24539,,,,,,,,,,,,,2015-02-24 00:43:48 UTC,2015-02-24 00:43:48 UTC
1064,"ATP synthase subunit alpha, mitochondrial",ATP5A1,,,,,,,,,,,,,,,P25705,,,,,,,,,,,,,2015-02-24 00:43:48 UTC,2015-02-24 00:43:48 UTC
1065,Probable phospholipid-transporting ATPase IIB,ATP9B,,,,,,,,,,,,,,,O43861,,,,,,,,,,,,,2015-02-24 00:43:48 UTC,2015-02-24 00:43:48 UTC
1066,V-type proton ATPase 16 kDa proteolipid subunit,ATP6V0C,,,,,,,,,,,,,,,P27449,,,,,,,,,,,,,2015-02-24 00:43:48 UTC,2015-02-24 00:43:48 UTC
1067,V-type proton ATPase subunit e 1,ATP6V0E1,,,,,,,,,,,,,,,O15342,,,,,,,,,,,,,2015-02-24 00:43:49 UTC,2015-02-24 00:43:49 UTC
1068,"ATP synthase subunit d, mitochondrial",ATP5H,,,,,,,,,,,,,,,O75947,,,,,,,,,,,,,2015-02-24 00:43:49 UTC,2015-02-24 00:43:49 UTC
1069,"ATP synthase subunit f, mitochondrial",ATP5J2,,,,,,,,,,,,,,,P56134,,,,,,,,,,,,,2015-02-24 00:43:49 UTC,2015-02-24 00:43:49 UTC
1070,Phosphatidylinositol-glycan-specific phospholipase D,GPLD1,,,,,,,,,,,,,,,P80108,,,,,,,,,,,,,2015-02-24 00:43:49 UTC,2015-02-24 00:43:49 UTC
1071,Alpha-L-iduronidase,IDUA,,,,,,,,,,,,,,,P35475,,,,,,,,,,,,,2015-02-24 00:43:49 UTC,2015-02-24 00:43:49 UTC
1072,Epoxide hydrolase 1,EPHX1,,,,,,,,,,,,,,,P07099,,,,,,,,,,,,,2015-02-24 00:43:49 UTC,2015-02-24 00:43:49 UTC
1073,Retinoid isomerohydrolase,RPE65,,,,,,,,,,,,,,,Q16518,,,,,,,,,,,,,2015-02-24 00:43:49 UTC,2015-02-24 00:43:49 UTC
1074,Molybdopterin synthase catalytic subunit,MOCS2,,,,,,,,,,,,,,,O96007,,,,,,,,,,,,,2015-02-24 00:43:49 UTC,2015-02-24 00:43:49 UTC
1075,"2',3'-cyclic-nucleotide 3'-phosphodiesterase",CNP,,,,,,,,,,,,,,,P09543,,,,,,,,,,,,,2015-02-24 00:43:49 UTC,2015-02-24 00:43:49 UTC
1076,Ubiquitin carboxyl-terminal hydrolase CYLD,CYLD,,,,,,,,,,,,,,,Q9NQC7,,,,,,,,,,,,,2015-02-24 00:43:49 UTC,2015-02-24 00:43:49 UTC
1077,"Peroxiredoxin-5, mitochondrial",PRDX5,,,,,,,,,,,,,,,P30044,,,,,,,,,,,,,2015-02-24 00:43:49 UTC,2015-02-24 00:43:49 UTC
1078,Aquaporin-3,AQP3,,,,,,,,,,,,,,,Q92482,,,,,,,,,,,,,2015-02-24 00:43:49 UTC,2015-02-24 00:43:49 UTC
1079,Probable peptidyl-tRNA hydrolase,PTRH1,,,,,,,,,,,,,,,Q86Y79,,,,,,,,,,,,,2015-02-24 00:43:50 UTC,2015-02-24 00:43:50 UTC
1080,Pterin-4-alpha-carbinolamine dehydratase,PCBD1,,,,,,,,,,,,,,,P61457,,,,,,,,,,,,,2015-02-24 00:43:50 UTC,2015-02-24 00:43:50 UTC
1081,Aquaporin-2,AQP2,,,,,,,,,,,,,,,P41181,,,,,,,,,,,,,2015-02-24 00:43:50 UTC,2015-02-24 00:43:50 UTC
1082,"7,8-dihydro-8-oxoguanine triphosphatase",NUDT1,,,,,,,,,,,,,,,P36639,,,,,,,,,,,,,2015-02-24 00:43:50 UTC,2015-02-24 00:43:50 UTC
1083,Peroxiredoxin-1,PRDX1,,,,,,,,,,,,,,,Q06830,,,,,,,,,,,,,2015-02-24 00:43:50 UTC,2015-02-24 00:43:50 UTC
1084,V-type proton ATPase 116 kDa subunit a isoform 2,ATP6V0A2,,,,,,,,,,,,,,,Q9Y487,,,,,,,,,,,,,2015-02-24 00:43:50 UTC,2015-02-24 00:43:50 UTC
1085,"Cytochrome c oxidase subunit 7A2, mitochondrial",COX7A2,,,,,,,,,,,,,,,P14406,,,,,,,,,,,,,2015-02-24 00:43:50 UTC,2015-02-24 00:43:50 UTC
1086,"Thioredoxin-dependent peroxide reductase, mitochondrial",PRDX3,,,,,,,,,,,,,,,P30048,,,,,,,,,,,,,2015-02-24 00:43:50 UTC,2015-02-24 00:43:50 UTC
1087,"ATP synthase lipid-binding protein, mitochondrial",ATP5G3,,,,,,,,,,,,,,,P48201,,,,,,,,,,,,,2015-02-24 00:43:50 UTC,2015-02-24 00:43:50 UTC
1088,"Cytochrome c oxidase subunit 7B2, mitochondrial",COX7B2,,,,,,,,,,,,,,,Q8TF08,,,,,,,,,,,,,2015-02-24 00:43:50 UTC,2015-02-24 00:43:50 UTC
1089,Cytochrome c oxidase subunit 6B2,COX6B2,,,,,,,,,,,,,,,Q6YFQ2,,,,,,,,,,,,,2015-02-24 00:43:50 UTC,2015-02-24 00:43:50 UTC
1090,"Cytochrome c oxidase subunit 7A-related protein, mitochondrial",COX7A2L,,,,,,,,,,,,,,,O14548,,,,,,,,,,,,,2015-02-24 00:43:50 UTC,2015-02-24 00:43:50 UTC
1091,"Cytochrome c oxidase subunit 8C, mitochondrial",COX8C,,,,,,,,,,,,,,,Q7Z4L0,,,,,,,,,,,,,2015-02-24 00:43:50 UTC,2015-02-24 00:43:50 UTC
1092,V-type proton ATPase subunit H,ATP6V1H,,,,,,,,,,,,,,,Q9UI12,,,,,,,,,,,,,2015-02-24 00:43:51 UTC,2015-02-24 00:43:51 UTC
1093,V-type proton ATPase subunit D,ATP6V1D,,,,,,,,,,,,,,,Q9Y5K8,,,,,,,,,,,,,2015-02-24 00:43:51 UTC,2015-02-24 00:43:51 UTC
1094,V-type proton ATPase subunit d 2,ATP6V0D2,,,,,,,,,,,,,,,Q8N8Y2,,,,,,,,,,,,,2015-02-24 00:43:51 UTC,2015-02-24 00:43:51 UTC
1095,V-ATPase subunit E 2,ATP6V1E2,,,,,,,,,,,,,,,Q96A05,,,,,,,,,,,,,2015-02-24 00:43:51 UTC,2015-02-24 00:43:51 UTC
1096,V-type proton ATPase subunit C 2,ATP6V1C2,,,,,,,,,,,,,,,Q8NEY4,,,,,,,,,,,,,2015-02-24 00:43:51 UTC,2015-02-24 00:43:51 UTC
1097,"Cytochrome c oxidase subunit 6A1, mitochondrial",COX6A1,,,,,,,,,,,,,,,P12074,,,,,,,,,,,,,2015-02-24 00:43:51 UTC,2015-02-24 00:43:51 UTC
1098,"Cytochrome c oxidase subunit 4 isoform 2, mitochondrial",COX4I2,,,,,,,,,,,,,,,Q96KJ9,,,,,,,,,,,,,2015-02-24 00:43:51 UTC,2015-02-24 00:43:51 UTC
1099,Mitochondrial 10-formyltetrahydrofolate dehydrogenase,ALDH1L2,,,,,,,,,,,,,,,Q3SY69,,,,,,,,,,,,,2015-02-24 00:43:51 UTC,2015-02-24 00:43:51 UTC
1100,Putative uncharacterized protein DKFZp686B0215,DKFZp686B0215,,,,,,,,,,,,,,,Q5HYI4,,,,,,,,,,,,,2015-02-24 00:43:51 UTC,2015-02-24 00:43:51 UTC
1101,Inosine-5'-monophosphate dehydrogenase,IMPDH1,,,,,,,,,,,,,,,A4D0Z6,,,,,,,,,,,,,2015-02-24 00:43:52 UTC,2015-02-24 00:43:52 UTC
1102,Alkaline ceramidase 3,ACER3,,,,,,,,,,,,,,,Q9NUN7,,,,,,,,,,,,,2015-02-24 00:43:52 UTC,2015-02-24 00:43:52 UTC
1103,Deoxyhypusine hydroxylase,DOHH,,,,,,,,,,,,,,,Q9BU89,,,,,,,,,,,,,2015-02-24 00:43:53 UTC,2015-02-24 00:43:53 UTC
1104,"Cytochrome P450, family 21, subfamily A, polypeptide 2",CYP21A2,,,,,,,,,,,,,,,Q08AG9,,,,,,,,,,,,,2015-02-24 00:43:53 UTC,2015-02-24 00:43:53 UTC
1105,Hyaluronidase-1,HYAL1,,,,,,,,,,,,,,,Q12794,,,,,,,,,,,,,2015-02-24 00:43:54 UTC,2015-02-24 00:43:54 UTC
1106,Hyaluronidase PH-20,SPAM1,,,,,,,,,,,,,,,P38567,,,,,,,,,,,,,2015-02-24 00:43:54 UTC,2015-02-24 00:43:54 UTC
1107,Hyaluronidase-2,HYAL2,,,,,,,,,,,,,,,Q12891,,,,,,,,,,,,,2015-02-24 00:43:54 UTC,2015-02-24 00:43:54 UTC
1108,"T-cell, immune regulator 1, ATPase, H+ transporting, lysosomal V0 subunit A3 (T-cell, immune regulator 1, ATPase, H+ transporting, lysosomal V0 subunit A3, isoform CRA_c)",TCIRG1,,,,,,,,,,,,,,,Q13488,,,,,,,,,,,,,2015-02-24 00:43:54 UTC,2015-02-24 00:43:54 UTC
1109,V-type proton ATPase subunit e 2,ATP6V0E2,,,,,,,,,,,,,,,Q8NHE4,,,,,,,,,,,,,2015-02-24 00:43:54 UTC,2015-02-24 00:43:54 UTC
1110,Putative uncharacterized protein ATP6V1E1,ATP6V1E1,,,,,,,,,,,,,,,P36543,,,,,,,,,,,,,2015-02-24 00:43:54 UTC,2015-02-24 00:43:54 UTC
1111,"ATPase, H+ transporting, lysosomal accessory protein 1 (ATPase, H+ transporting, lysosomal accessory protein 1, isoform CRA_d) (cDNA FLJ78461, highly similar to Homo sapiens ATPase, H+ transporting, lysosomal accessory protein 1 (ATP6AP1), mRNA) (Fragment",ATP6AP1,,,,,,,,,,,,,,,Q15904,,,,,,,,,,,,,2015-02-24 00:43:54 UTC,2015-02-24 00:43:54 UTC
1112,"ATPase, H+ transporting, lysosomal 14kDa, V1 subunit F",ATP6V1F,,,,,,,,,,,,,,,A4D1K0,,,,,,,,,,,,,2015-02-24 00:43:54 UTC,2015-02-24 00:43:54 UTC
1113,Protein tyrosine phosphatase domain-containing protein 1,PTPDC1,,,,,,,,,,,,,,,A2A3K4,,,,,,,,,,,,,2015-02-24 00:43:54 UTC,2015-02-24 00:43:54 UTC
1114,Receptor-type tyrosine-protein phosphatase-like N,PTPRN,,,,,,,,,,,,,,,Q16849,,,,,,,,,,,,,2015-02-24 00:43:54 UTC,2015-02-24 00:43:54 UTC
1115,Peroxiredoxin-4,PRDX4,,,,,,,,,,,,,,,Q13162,,,,,,,,,,,,,2015-02-24 00:43:54 UTC,2015-02-24 00:43:54 UTC
1116,Ubiquitin carboxyl-terminal hydrolase 16,USP16,,,,,,,,,,,,,,,Q9Y5T5,,,,,,,,,,,,,2015-02-24 00:43:54 UTC,2015-02-24 00:43:54 UTC
1117,STAM-binding protein,STAMBP,,,,,,,,,,,,,,,O95630,,,,,,,,,,,,,2015-02-24 00:43:54 UTC,2015-02-24 00:43:54 UTC
1118,Ubiquitin carboxyl-terminal hydrolase,Em:AC008079.1,,,,,,,,,,,,,,,Q53Y90,,,,,,,,,,,,,2015-02-24 00:43:54 UTC,2015-02-24 00:43:54 UTC
1119,Ubiquitin carboxyl-terminal hydrolase 51,USP51,,,,,,,,,,,,,,,Q70EK9,,,,,,,,,,,,,2015-02-24 00:43:54 UTC,2015-02-24 00:43:54 UTC
1120,Ubiquitin carboxyl-terminal hydrolase 33,USP33,,,,,,,,,,,,,,,Q8TEY7,,,,,,,,,,,,,2015-02-24 00:43:54 UTC,2015-02-24 00:43:54 UTC
1121,Ubiquitin carboxyl-terminal hydrolase 22,USP22,,,,,,,,,,,,,,,Q9UPT9,,,,,,,,,,,,,2015-02-24 00:43:55 UTC,2015-02-24 00:43:55 UTC
1122,Ubiquitin carboxyl-terminal hydrolase 47,USP47,,,,,,,,,,,,,,,Q96K76,,,,,,,,,,,,,2015-02-24 00:43:55 UTC,2015-02-24 00:43:55 UTC
1123,Ubiquitin carboxyl-terminal hydrolase 40,USP40,,,,,,,,,,,,,,,Q9NVE5,,,,,,,,,,,,,2015-02-24 00:43:55 UTC,2015-02-24 00:43:55 UTC
1124,Ubiquitin carboxyl-terminal hydrolase 35,USP35,,,,,,,,,,,,,,,Q9P2H5,,,,,,,,,,,,,2015-02-24 00:43:55 UTC,2015-02-24 00:43:55 UTC
1125,Ubiquitin carboxyl-terminal hydrolase 36,USP36,,,,,,,,,,,,,,,Q9P275,,,,,,,,,,,,,2015-02-24 00:43:55 UTC,2015-02-24 00:43:55 UTC
1126,Ubiquitin carboxyl-terminal hydrolase 29,USP29,,,,,,,,,,,,,,,Q9HBJ7,,,,,,,,,,,,,2015-02-24 00:43:55 UTC,2015-02-24 00:43:55 UTC
1127,Ubiquitin carboxyl-terminal hydrolase 46,USP46,,,,,,,,,,,,,,,P62068,,,,,,,,,,,,,2015-02-24 00:43:55 UTC,2015-02-24 00:43:55 UTC
1128,Ubiquitin carboxyl-terminal hydrolase 1,USP1,,,,,,,,,,,,,,,O94782,,,,,,,,,,,,,2015-02-24 00:43:55 UTC,2015-02-24 00:43:55 UTC
1129,Ubiquitin carboxyl-terminal hydrolase 7,USP7,,,,,,,,,,,,,,,Q93009,,,,,,,,,,,,,2015-02-24 00:43:55 UTC,2015-02-24 00:43:55 UTC
1130,Ubiquitin carboxyl-terminal hydrolase 5,USP5,,,,,,,,,,,,,,,P45974,,,,,,,,,,,,,2015-02-24 00:43:55 UTC,2015-02-24 00:43:55 UTC
1131,Probable ubiquitin carboxyl-terminal hydrolase FAF-X,USP9X,,,,,,,,,,,,,,,Q93008,,,,,,,,,,,,,2015-02-24 00:43:55 UTC,2015-02-24 00:43:55 UTC
1132,Probable ubiquitin carboxyl-terminal hydrolase FAF-Y,USP9Y,,,,,,,,,,,,,,,O00507,,,,,,,,,,,,,2015-02-24 00:43:55 UTC,2015-02-24 00:43:55 UTC
1133,Ubiquitin carboxyl-terminal hydrolase 26,USP26,,,,,,,,,,,,,,,Q9BXU7,,,,,,,,,,,,,2015-02-24 00:43:55 UTC,2015-02-24 00:43:55 UTC
1134,Ubiquitin carboxyl-terminal hydrolase 32,USP32,,,,,,,,,,,,,,,Q8NFA0,,,,,,,,,,,,,2015-02-24 00:43:55 UTC,2015-02-24 00:43:55 UTC
1135,Ubiquitin carboxyl-terminal hydrolase 30,USP30,,,,,,,,,,,,,,,Q70CQ3,,,,,,,,,,,,,2015-02-24 00:43:55 UTC,2015-02-24 00:43:55 UTC
1136,Ubiquitin carboxyl-terminal hydrolase 13,USP13,,,,,,,,,,,,,,,Q92995,,,,,,,,,,,,,2015-02-24 00:43:55 UTC,2015-02-24 00:43:55 UTC
1137,Ubiquitin carboxyl-terminal hydrolase 6,USP6,,,,,,,,,,,,,,,P35125,,,,,,,,,,,,,2015-02-24 00:43:55 UTC,2015-02-24 00:43:55 UTC
1138,Ubiquitin carboxyl-terminal hydrolase 10,USP10,,,,,,,,,,,,,,,Q14694,,,,,,,,,,,,,2015-02-24 00:43:55 UTC,2015-02-24 00:43:55 UTC
1139,Ubiquitin carboxyl-terminal hydrolase 8,USP8,,,,,,,,,,,,,,,P40818,,,,,,,,,,,,,2015-02-24 00:43:55 UTC,2015-02-24 00:43:55 UTC
1140,Ubiquitin carboxyl-terminal hydrolase 15,USP15,,,,,,,,,,,,,,,Q9Y4E8,,,,,,,,,,,,,2015-02-24 00:43:55 UTC,2015-02-24 00:43:55 UTC
1141,Ubiquitin carboxyl-terminal hydrolase 3,USP3,,,,,,,,,,,,,,,Q9Y6I4,,,,,,,,,,,,,2015-02-24 00:43:55 UTC,2015-02-24 00:43:55 UTC
1142,Pterin-4-alpha-carbinolamine dehydratase 2,PCBD2,,,,,,,,,,,,,,,Q9H0N5,,,,,,,,,,,,,2015-02-24 00:43:55 UTC,2015-02-24 00:43:55 UTC
1143,Ubiquitin carboxyl-terminal hydrolase 11,USP11,,,,,,,,,,,,,,,P51784,,,,,,,,,,,,,2015-02-24 00:43:56 UTC,2015-02-24 00:43:56 UTC
1144,Ubiquitin carboxyl-terminal hydrolase 38,USP38,,,,,,,,,,,,,,,Q8NB14,,,,,,,,,,,,,2015-02-24 00:43:56 UTC,2015-02-24 00:43:56 UTC
1145,Ubiquitin carboxyl-terminal hydrolase 21,USP21,,,,,,,,,,,,,,,Q9UK80,,,,,,,,,,,,,2015-02-24 00:43:56 UTC,2015-02-24 00:43:56 UTC
1146,Ubiquitin carboxyl-terminal hydrolase 37,USP37,,,,,,,,,,,,,,,Q86T82,,,,,,,,,,,,,2015-02-24 00:43:56 UTC,2015-02-24 00:43:56 UTC
1147,Ubiquitin carboxyl-terminal hydrolase 2,USP2,,,,,,,,,,,,,,,O75604,,,,,,,,,,,,,2015-02-24 00:43:56 UTC,2015-02-24 00:43:56 UTC
1148,Ubiquitin carboxyl-terminal hydrolase 28,USP28,,,,,,,,,,,,,,,Q96RU2,,,,,,,,,,,,,2015-02-24 00:43:56 UTC,2015-02-24 00:43:56 UTC
1149,Ubiquitin carboxyl-terminal hydrolase 20,USP20,,,,,,,,,,,,,,,Q9Y2K6,,,,,,,,,,,,,2015-02-24 00:43:56 UTC,2015-02-24 00:43:56 UTC
1150,Ubiquitin carboxyl-terminal hydrolase 25,USP25,,,,,,,,,,,,,,,Q9UHP3,,,,,,,,,,,,,2015-02-24 00:43:56 UTC,2015-02-24 00:43:56 UTC
1151,Lanosterol synthase,LSS,,,,,,,,,,,,,,,P48449,,,,,,,,,,,,,2015-02-24 00:49:35 UTC,2015-02-24 00:49:35 UTC
1152,Retinol dehydrogenase 8,RDH8,,,,,,,,,,,,,,,Q9NYR8,,,,,,,,,,,,,2015-02-24 00:49:53 UTC,2015-02-24 00:49:53 UTC
1153,Retinol dehydrogenase 11,RDH11,,,,,,,,,,,,,,,Q8TC12,,,,,,,,,,,,,2015-02-24 00:49:53 UTC,2015-02-24 00:49:53 UTC
1154,Retinol dehydrogenase 10,RDH10,,,,,,,,,,,,,,,Q8IZV5,,,,,,,,,,,,,2015-02-24 00:49:53 UTC,2015-02-24 00:49:53 UTC
1155,Short-chain dehydrogenase/reductase 3,DHRS3,,,,,,,,,,,,,,,O75911,,,,,,,,,,,,,2015-02-24 00:49:53 UTC,2015-02-24 00:49:53 UTC
1156,Cell division protein kinase 1,CDK1,,,,,,,,,,,,,,,P06493,,,,,,,,,,,,,2015-02-24 00:50:46 UTC,2015-02-24 00:50:46 UTC
1157,Cell division protein kinase 2,CDK2,,,,,,,,,,,,,,,P24941,,,,,,,,,,,,,2015-02-24 00:50:46 UTC,2015-02-24 00:50:46 UTC
1158,Cell division protein kinase 5,CDK5,,,,,,,,,,,,,,,Q00535,,,,,,,,,,,,,2015-02-24 00:50:46 UTC,2015-02-24 00:50:46 UTC
1159,2-amino-3-carboxymuconate-6-semialdehyde decarboxylase,ACMSD,,,,,,,,,,,,,,,Q8TDX5,,,,,,,,,,,,,2015-02-24 00:53:06 UTC,2015-02-24 00:53:06 UTC
1160,"3-oxoacyl-[acyl-carrier-protein] synthase, mitochondrial",OXSM,,,,,,,,,,,,,,,Q9NWU1,,,,,,,,,,,,,2015-02-24 00:53:07 UTC,2015-02-24 00:53:07 UTC
1161,D-dopachrome decarboxylase,DDT,,,,,,,,,,,,,,,P30046,,,,,,,,,,,,,2015-02-24 00:53:07 UTC,2015-02-24 00:53:07 UTC
1162,Dihydrofolate reductase,DHFR,,,,,,,,,,,,,,,P00374,,,,,,,,,,,,,2015-02-24 00:57:38 UTC,2015-02-24 00:57:38 UTC
1163,Folate receptor alpha,FOLR1,,,,,,,,,,,,,,,P15328,,,,,,,,,,,,,2015-02-24 00:57:38 UTC,2015-02-24 00:57:38 UTC
1164,Folate transporter 1,SLC19A1,,,,,,,,,,,,,,,P41440,,,,,,,,,,,,,2015-02-24 00:57:38 UTC,2015-02-24 00:57:38 UTC
1165,Folate receptor gamma,FOLR3,,,,,,,,,,,,,,,P41439,,,,,,,,,,,,,2015-02-24 00:57:38 UTC,2015-02-24 00:57:38 UTC
1166,Gamma-glutamyl hydrolase,GGH,,,,,,,,,,,,,,,Q92820,,,,,,,,,,,,,2015-02-24 00:57:38 UTC,2015-02-24 00:57:38 UTC
1167,Vascular endothelial growth factor A,VEGFA,,,,,,,,,,,,,,,P15692,,,,,,,,,,,,,2015-02-24 00:57:41 UTC,2015-02-24 00:57:41 UTC
1168,Orexin,HCRT,,,,,,,,,,,,,,,O43612,,,,,,,,,,,,,2015-02-24 00:57:41 UTC,2015-02-24 00:57:41 UTC
1169,Ig lambda-1 chain C regions,IGLC1,,,,,,,,,,,,,,,P0CG04,,,,,,,,,,,,,2015-02-24 00:57:41 UTC,2015-02-24 00:57:41 UTC
1170,NADPH oxidase activator 1,NOXA1,,,,,,,,,,,,,,,Q86UR1,,,,,,,,,,,,,2015-02-24 00:58:14 UTC,2015-02-24 00:58:14 UTC
1171,NADPH oxidase organizer 1,NOXO1,,,,,,,,,,,,,,,Q8NFA2,,,,,,,,,,,,,2015-02-24 00:58:14 UTC,2015-02-24 00:58:14 UTC
1172,Phenylalanine--tRNA ligase alpha subunit,FARSA,,,,,,,,,,,,,,,Q9Y285,,,,,,,,,,,,,2015-02-24 01:00:12 UTC,2015-02-24 01:00:12 UTC
1173,Pseudouridylate synthase 7 homolog,PUS7,,,,,,,,,,,,,,,Q96PZ0,,,,,,,,,,,,,2015-02-24 01:00:34 UTC,2015-02-24 01:00:34 UTC
1174,Pseudouridylate synthase 7 homolog-like protein,PUS7L,,,,,,,,,,,,,,,Q9H0K6,,,,,,,,,,,,,2015-02-24 01:00:34 UTC,2015-02-24 01:00:34 UTC
1175,RNA pseudouridylate synthase domain-containing protein 1,RPUSD1,,,,,,,,,,,,,,,Q9UJJ7,,,,,,,,,,,,,2015-02-24 01:00:34 UTC,2015-02-24 01:00:34 UTC
1176,RNA pseudouridylate synthase domain-containing protein 2,RPUSD2,,,,,,,,,,,,,,,Q8IZ73,,,,,,,,,,,,,2015-02-24 01:00:34 UTC,2015-02-24 01:00:34 UTC
1177,RNA pseudouridylate synthase domain-containing protein 3,RPUSD3,,,,,,,,,,,,,,,Q6P087,,,,,,,,,,,,,2015-02-24 01:00:34 UTC,2015-02-24 01:00:34 UTC
1178,RNA pseudouridylate synthase domain-containing protein 4,RPUSD4,,,,,,,,,,,,,,,Q96CM3,,,,,,,,,,,,,2015-02-24 01:00:34 UTC,2015-02-24 01:00:34 UTC
1179,Probable tRNA pseudouridine synthase 1,TRUB1,,,,,,,,,,,,,,,Q8WWH5,,,,,,,,,,,,,2015-02-24 01:00:34 UTC,2015-02-24 01:00:34 UTC
1180,Probable tRNA pseudouridine synthase 2,TRUB2,,,,,,,,,,,,,,,O95900,,,,,,,,,,,,,2015-02-24 01:00:34 UTC,2015-02-24 01:00:34 UTC
1181,Aflatoxin B1 aldehyde reductase member 2,AKR7A2,,,,,,,,,,,,,,,O43488,,,,,,,,,,,,,2015-02-24 01:01:38 UTC,2015-02-24 01:01:38 UTC
1182,Aflatoxin B1 aldehyde reductase member 3,AKR7A3,,,,,,,,,,,,,,,O95154,,,,,,,,,,,,,2015-02-24 01:01:38 UTC,2015-02-24 01:01:38 UTC
1183,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 1,NDUFB1,,,,,,,,,,,,,,,O75438,,,,,,,,,,,,,2015-02-24 17:56:45 UTC,2015-02-24 17:56:45 UTC
1184,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12,NDUFA12,,,,,,,,,,,,,,,Q9UI09,,,,,,,,,,,,,2015-02-24 17:56:45 UTC,2015-02-24 17:56:45 UTC
1185,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 1,NDUFA1,,,,,,,,,,,,,,,O15239,,,,,,,,,,,,,2015-02-24 17:56:45 UTC,2015-02-24 17:56:45 UTC
1186,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 4-like 2,NDUFA4L2,,,,,,,,,,,,,,,Q9NRX3,,,,,,,,,,,,,2015-02-24 17:56:45 UTC,2015-02-24 17:56:45 UTC
1187,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 3,NDUFA3,,,,,,,,,,,,,,,O95167,,,,,,,,,,,,,2015-02-24 17:56:45 UTC,2015-02-24 17:56:45 UTC
1188,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8,NDUFA8,,,,,,,,,,,,,,,P51970,,,,,,,,,,,,,2015-02-24 17:56:45 UTC,2015-02-24 17:56:45 UTC
1189,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 4,NDUFA4,,,,,,,,,,,,,,,O00483,,,,,,,,,,,,,2015-02-24 17:56:46 UTC,2015-02-24 17:56:46 UTC
1190,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 11,NDUFA11,,,,,,,,,,,,,,,Q86Y39,,,,,,,,,,,,,2015-02-24 17:56:46 UTC,2015-02-24 17:56:46 UTC
1191,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6,NDUFA6,,,,,,,,,,,,,,,P56556,,,,,,,,,,,,,2015-02-24 17:56:46 UTC,2015-02-24 17:56:46 UTC
1192,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 4,NDUFB4,,,,,,,,,,,,,,,O95168,,,,,,,,,,,,,2015-02-24 17:56:46 UTC,2015-02-24 17:56:46 UTC
1193,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 7,NDUFA7,,,,,,,,,,,,,,,O95182,,,,,,,,,,,,,2015-02-24 17:56:46 UTC,2015-02-24 17:56:46 UTC
1194,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2,NDUFA2,,,,,,,,,,,,,,,O43678,,,,,,,,,,,,,2015-02-24 17:56:46 UTC,2015-02-24 17:56:46 UTC
1195,"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial",NDUFB5,,,,,,,,,,,,,,,O43674,,,,,,,,,,,,,2015-02-24 17:56:46 UTC,2015-02-24 17:56:46 UTC
1196,NADH dehydrogenase [ubiquinone] 1 subunit C2,NDUFC2,,,,,,,,,,,,,,,O95298,,,,,,,,,,,,,2015-02-24 17:56:46 UTC,2015-02-24 17:56:46 UTC
